# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# S N O W  P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Thursday: February 10 2005
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Thursday: February 11 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Snow and Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Wteq_amt                           current snow water equivalent (inches)
# 10 Wteq_med                           snow water equivalent Median (inches)
# 11 Wteq_amt_pct_med                   current snow water equivalent as percent of Median
# 12 Wteq_amt_pct_med_flag              snow water equivalent validity code
# 13 Prec_wytd_amt                      water year to date precipitation (inches)
# 14 Prec_wytd_avg                      water year to date precipitation Average (inches)
# 15 Prec_wytd_pctavg                   water year to date precipitation as percent of Average
# 16 Prec_wytd_pct_avg_flag             water year to date precipitation validty code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The SNOW WATER EQUIVALENT percent of Median represents the snow water
# equivalent found at selected SNOTEL sites in or near the basin compared
# to the Median value for those sites on this day.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
47.1833333,-114.3333333,20050210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",6.2,10.1,61,,11.2,14.7,76,,
48.9166667,-114.8666667,20050210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",21.9,23.2,94,,27.7,26.6,104,,
47.0000000,-113.9333333,20050210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",14.9,21.9,68,,16.6,22.8,73,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",70,,"","",87,, 
46.1000000,-113.1333333,20050210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",6.0,8.6,70,,6.4,10.5,61,,
45.8000000,-112.5166667,20050210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",2.8,4.8,58,,3.6,6.0,60,,
46.4166667,-113.4333333,20050210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",4.0,6.7,60,,5.1,9.1,56,,
46.4666667,-113.4000000,20050210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",0.9,3.4,26,,4.3,6.5,66,,
47.0500000,-112.6000000,20050210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",0.0,-998,,-997,6.3,11.7,54,,
47.0833333,-112.7333333,20050210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",18.0,-998,,-997,13.4,23.0,58,,
46.8833333,-113.3166667,20050210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",1.2,4.1,29,,4.8,7.4,65,,
46.8500000,-112.5000000,20050210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",6.0,9.4,64,,6.9,11.5,60,,
46.8666667,-113.2833333,20050210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",5.5,7.3,75,,6.7,9.6,70,,
47.2666667,-113.7500000,20050210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",22.8,28.8,79,,32.8,35.5,92,,
46.1333333,-113.3000000,20050210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",3.6,5.8,62,,4.0,7.5,53,,
46.3500000,-112.2666667,20050210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",5.5,8.7,63,,5.9,9.1,65,,
46.2500000,-113.7666667,20050210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",8.4,14.7,57,,8.7,15.8,55,,
47.0000000,-113.9333333,20050210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",14.9,21.9,68,,16.6,22.8,73,,
46.2666667,-113.1666667,20050210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",8.1,13.1,62,,8.4,15.2,55,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",65,,"","",67,, 
46.1833333,-113.8500000,20050210,"BITTERROOT",433,"13C39S","Daly Creek","5780",5.6,7.0,80,,6.3,9.7,65,,
46.6333333,-114.5833333,20050210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",10.1,19.3,52,,14.2,24.5,58,,
45.6666667,-113.9500000,20050210,"BITTERROOT",638,"13D16S","Moose Creek","6200",7.9,11.9,66,,8.5,14.5,59,,
45.7333333,-114.4833333,20050210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",5.4,9.2,59,,9.9,14.4,69,,
45.7000000,-113.9666667,20050210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",10.4,16.6,63,,9.4,16.3,58,,
46.2500000,-113.7666667,20050210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",8.4,14.7,57,,8.7,15.8,55,,
46.1500000,-114.4500000,20050210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",6.1,11.9,51,,14.5,22.9,63,,
46.1500000,-114.5000000,20050210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",16.3,26.0,63,,20.5,31.9,64,,
,,,,"BITTERROOT",,,Basin Index (%),"","",60,,"","",61,, 
46.9833333,-115.0333333,20050210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",17.4,27.3,64,,24.6,33.4,74,,
47.5333333,-115.7833333,20050210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",1.3,8.9,15,,20.4,26.6,77,,
46.6333333,-114.5833333,20050210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",10.1,19.3,52,,14.2,24.5,58,,
47.4500000,-115.7000000,20050210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",8.7,20.0,44,,17.9,28.9,62,,
48.1333333,-115.6166667,20050210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",12.8,23.7,54,,34.4,39.8,86,,
47.1833333,-114.3333333,20050210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",6.2,10.1,61,,11.2,14.7,76,,
47.0000000,-113.9333333,20050210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",14.9,21.9,68,,16.6,22.8,73,,
47.5500000,-115.8166667,20050210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",7.3,17.3,42,,22.2,26.3,84,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",53,,"","",74,, 
48.3000000,-116.0666667,20050210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",27.0,38.6,70,,42.0,49.5,85,,
48.6833333,-117.1833333,20050210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",14.5,19.0,76,,21.3,25.2,85,,
47.5333333,-115.7833333,20050210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",1.3,8.9,15,,20.4,26.6,77,,
47.4500000,-115.7000000,20050210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",8.7,20.0,44,,17.9,28.9,62,,
47.0833333,-115.9666667,20050210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",22.9,39.9,57,,31.8,41.9,76,,
47.1500000,-116.2666667,20050210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",7.9,17.6,45,,26.1,30.6,85,,
48.0500000,-116.2333333,20050210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",15.8,26.0,61,,27.3,32.3,85,,
47.8833333,-117.0833333,20050210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",4.5,15.6,29,,17.1,24.3,70,,
48.3666667,-116.6333333,20050210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",21.4,32.8,65,,20.5,29.3,70,,
46.9500000,-116.3333333,20050210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",2.3,8.3,28,,15.6,21.0,74,,
47.5500000,-115.8166667,20050210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",7.3,17.3,42,,22.2,26.3,84,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",55,,"","",78,, 
48.6833333,-117.1833333,20050210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",14.5,19.0,76,,21.3,25.2,85,,
48.7166667,-120.6666667,20050210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",13.6,29.6,46,,14.4,-998,,-997,
48.3666667,-119.0833333,20050210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",4.4,10.6,42,,8.4,13.1,64,,
48.6500000,-119.8333333,20050210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",4.8,6.9,70,,7.1,10.1,70,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",56,,"","",76,, 
47.3500000,-120.6833333,20050210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",1.3,12.9,10,,12.8,22.1,58,,
48.2000000,-120.9166667,20050210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",23.5,43.0,55,,31.8,46.7,68,,
42.0166667,-115.0000000,20050210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",7.6,9.9,77,,8.4,11.6,72,,
48.4500000,-120.9166667,20050210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",13.2,33.0,40,,31.8,43.4,73,,
47.9833333,-120.5666667,20050210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",7.5,14.5,52,,14.8,22.3,66,,
47.7500000,-121.1000000,20050210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",8.6,29.6,29,,45.1,55.1,82,,
47.2333333,-120.3000000,20050210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",0.5,8.1,6,,10.0,15.2,66,,
47.2833333,-120.3666667,20050210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",4.1,9.7,42,,9.3,15.2,61,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",41,,"","",71,, 
46.8166667,-121.3333333,20050210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",1.8,18.7,10,,22.9,37.6,61,,
47.5333333,-121.0833333,20050210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",7.7,23.3,33,,28.8,41.0,70,,
46.5500000,-121.1666667,20050210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",6.0,16.0,38,,11.6,21.5,54,,
47.2833333,-120.4833333,20050210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",5.6,-998,,-997,10.5,19.1,55,,
46.3500000,-121.0833333,20050210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",3.4,14.7,23,,11.1,20.6,54,,
46.9000000,-121.4833333,20050210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",11.9,38.5,31,,28.8,48.9,59,,
47.3833333,-121.0666667,20050210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",7.5,24.1,31,,24.2,37.4,65,,
46.6333333,-121.3833333,20050210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",2.5,16.9,15,,14.1,27.2,52,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",27,,"","",60,, 
43.9333333,-110.4500000,20050210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",9.2,11.5,80,,10.7,14.9,72,,
42.9666667,-110.6166667,20050210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",12.9,15.1,85,,11.5,13.7,84,,
42.6500000,-110.8166667,20050210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",11.0,13.8,80,,13.3,16.9,79,,
43.1333333,-110.2000000,20050210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",5.8,7.0,83,,6.8,8.2,83,,
43.3500000,-110.4333333,20050210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",9.4,11.6,81,,11.8,14.5,81,,
44.1333333,-110.8333333,20050210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",16.3,22.2,73,,17.8,25.6,70,,
43.3833333,-110.1333333,20050210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",8.1,8.7,93,,7.9,8.7,91,,
44.2166667,-110.6666667,20050210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",15.4,21.8,71,,16.1,24.8,65,,
43.1666667,-110.1333333,20050210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",9.2,10.2,90,,10.1,12.0,84,,
43.5166667,-110.9166667,20050210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",16.0,16.9,95,,16.6,19.5,85,,
42.5000000,-110.9166667,20050210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",8.5,8.5,100,,11.6,11.4,102,,
42.5333333,-110.6666667,20050210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",16.4,15.7,104,,16.0,16.5,97,,
43.7500000,-110.0500000,20050210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",11.8,15.7,75,,11.8,16.9,70,,
44.1500000,-110.2166667,20050210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",16.2,18.9,86,,13.4,18.5,72,,
42.8166667,-110.8333333,20050210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",15.3,18.2,84,,18.3,23.0,80,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",84,,"","",79,, 
44.5000000,-111.1333333,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",24.3,25.6,95,,22.9,26.5,86,,
44.4333333,-112.0000000,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",11.5,8.5,135,,13.6,11.1,123,,
44.1333333,-110.8333333,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",16.3,22.2,73,,17.8,25.6,70,,
44.4166667,-111.3833333,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",10.3,10.5,98,,12.4,13.2,94,,
44.2166667,-110.6666667,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",15.4,21.8,71,,16.1,24.8,65,,
44.5833333,-111.1166667,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",14.2,15.1,94,,15.5,18.4,84,,
43.5166667,-110.9166667,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",16.0,16.9,95,,16.6,19.5,85,,
43.5666667,-111.2166667,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",7.8,10.2,76,,11.3,15.3,74,,
42.5166667,-111.9500000,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",15.0,13.6,110,,14.4,14.5,99,,
43.2166667,-111.6833333,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",7.3,9.8,74,,10.2,11.6,88,,
42.5666667,-111.3000000,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",9.1,9.6,95,,14.9,14.4,103,,
42.9500000,-111.3666667,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",7.6,9.4,81,,9.6,11.8,81,,
44.6166667,-111.1500000,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",9.8,10.0,98,,12.8,14.1,91,,
44.5333333,-111.4166667,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",18.6,17.4,107,,20.5,20.3,101,,
42.7500000,-112.4833333,20050210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",8.2,9.8,84,,10.8,13.4,81,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",91,,"","",86,, 
43.2666667,-115.3500000,20050210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",8.0,9.7,82,,10.1,12.9,78,,
43.7666667,-114.4166667,20050210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",7.5,9.0,83,,10.0,11.7,85,,
43.6000000,-114.6666667,20050210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",12.3,-998,,-997,14.3,18.1,79,,
43.8833333,-114.6666667,20050210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",9.4,11.7,80,,8.9,13.3,67,,
43.8666667,-114.7166667,20050210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",12.7,12.6,101,,11.6,14.0,83,,
43.6166667,-113.9333333,20050210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",6.0,7.1,85,,8.4,9.0,93,,
43.7166667,-114.1666667,20050210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",6.6,8.3,80,,8.6,11.1,77,,
43.8166667,-114.2666667,20050210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",9.5,13.4,71,,9.5,14.7,65,,
