# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# S N O W  P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Saturday: February 10 2001
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Thursday: February 11 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Snow and Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Wteq_amt                           current snow water equivalent (inches)
# 10 Wteq_med                           snow water equivalent Median (inches)
# 11 Wteq_amt_pct_med                   current snow water equivalent as percent of Median
# 12 Wteq_amt_pct_med_flag              snow water equivalent validity code
# 13 Prec_wytd_amt                      water year to date precipitation (inches)
# 14 Prec_wytd_avg                      water year to date precipitation Average (inches)
# 15 Prec_wytd_pctavg                   water year to date precipitation as percent of Average
# 16 Prec_wytd_pct_avg_flag             water year to date precipitation validty code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The SNOW WATER EQUIVALENT percent of Median represents the snow water
# equivalent found at selected SNOTEL sites in or near the basin compared
# to the Median value for those sites on this day.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
47.4500000,-115.7000000,20010210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",13.6,20.0,68,,13.8,28.9,48,,
48.1333333,-115.6166667,20010210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",14.0,23.7,59,,16.7,39.8,42,,
47.1833333,-114.3333333,20010210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",7.8,10.1,77,,10.4,14.7,71,,
47.0000000,-113.9333333,20010210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",16.1,21.9,74,,17.1,22.8,75,,
47.5500000,-115.8166667,20010210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",11.4,17.3,66,,14.5,26.3,55,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",66,,"","",54,, 
48.3000000,-116.0666667,20010210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",17.8,38.6,46,,19.2,49.5,39,,
48.6833333,-117.1833333,20010210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",11.3,19.0,59,,12.5,25.2,50,,
47.5333333,-115.7833333,20010210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",8.3,8.9,93,,13.9,26.6,52,,
47.4500000,-115.7000000,20010210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",13.6,20.0,68,,13.8,28.9,48,,
47.0833333,-115.9666667,20010210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",19.8,39.9,50,,23.4,41.9,56,,
47.1500000,-116.2666667,20010210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",16.2,17.6,92,,18.1,30.6,59,,
48.0500000,-116.2333333,20010210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",13.1,26.0,50,,14.2,32.3,44,,
47.8833333,-117.0833333,20010210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",9.7,15.6,62,,10.9,24.3,45,,
48.3666667,-116.6333333,20010210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",13.8,32.8,42,,13.5,29.3,46,,
46.9500000,-116.3333333,20010210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",8.4,8.3,101,,11.8,21.0,56,,
47.5500000,-115.8166667,20010210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",11.4,17.3,66,,14.5,26.3,55,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",59,,"","",49,, 
48.6833333,-117.1833333,20010210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",11.3,19.0,59,,12.5,25.2,50,,
48.7166667,-120.6666667,20010210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",16.8,29.6,57,,18.5,-998,,-997,
48.3666667,-119.0833333,20010210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",5.0,10.6,47,,5.3,13.1,40,,
48.6500000,-119.8333333,20010210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",4.0,6.9,58,,5.2,10.1,51,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",56,,"","",48,, 
47.3500000,-120.6833333,20010210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",7.8,12.9,60,,11.0,22.1,50,,
48.2000000,-120.9166667,20010210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",23.6,43.0,55,,26.5,46.7,57,,
42.0166667,-115.0000000,20010210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",8.4,9.9,85,,9.6,11.6,83,,
48.4500000,-120.9166667,20010210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",20.7,33.0,63,,21.7,43.4,50,,
47.9833333,-120.5666667,20010210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",9.1,14.5,63,,11.5,22.3,52,,
47.7500000,-121.1000000,20010210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",17.4,29.6,59,,22.4,55.1,41,,
47.2333333,-120.3000000,20010210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",5.2,8.1,64,,7.5,15.2,49,,
47.2833333,-120.3666667,20010210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",7.5,9.7,77,,7.7,15.2,51,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",62,,"","",51,, 
46.8166667,-121.3333333,20010210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",12.5,18.7,67,,17.2,37.6,46,,
47.5333333,-121.0833333,20010210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",14.6,23.3,63,,19.4,41.0,47,,
46.5500000,-121.1666667,20010210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",9.8,16.0,61,,11.7,21.5,54,,
47.2833333,-120.4833333,20010210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",8.9,-998,,-997,9.7,19.1,51,,
46.3500000,-121.0833333,20010210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",8.7,14.7,59,,10.0,20.6,49,,
46.9000000,-121.4833333,20010210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",20.7,38.5,54,,25.0,48.9,51,,
47.3833333,-121.0666667,20010210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",14.4,24.1,60,,16.5,37.4,44,,
46.6333333,-121.3833333,20010210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",9.8,16.9,58,,12.2,27.2,45,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",59,,"","",48,, 
43.9333333,-110.4500000,20010210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",6.4,11.5,56,,9.0,14.9,60,,
42.9666667,-110.6166667,20010210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",11.0,15.1,73,,9.5,13.7,69,,
42.6500000,-110.8166667,20010210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",12.1,13.8,88,,13.8,16.9,82,,
43.1333333,-110.2000000,20010210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",5.6,7.0,80,,6.8,8.2,83,,
43.3500000,-110.4333333,20010210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",8.3,11.6,72,,10.9,14.5,75,,
44.1333333,-110.8333333,20010210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",14.7,22.2,66,,17.1,25.6,67,,
43.3833333,-110.1333333,20010210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",6.5,8.7,75,,5.8,8.7,67,,
44.2166667,-110.6666667,20010210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",11.5,21.8,53,,13.2,24.8,53,,
43.1666667,-110.1333333,20010210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",8.4,10.2,82,,8.7,12.0,72,,
43.5166667,-110.9166667,20010210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",12.6,16.9,75,,13.0,19.5,67,,
42.5000000,-110.9166667,20010210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",5.9,8.5,69,,8.8,11.4,77,,
42.5333333,-110.6666667,20010210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",12.4,15.7,79,,12.4,16.5,75,,
43.7500000,-110.0500000,20010210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",12.3,15.7,78,,12.5,16.9,74,,
44.1500000,-110.2166667,20010210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",13.4,18.9,71,,11.8,18.5,64,,
42.8166667,-110.8333333,20010210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",13.3,18.2,73,,17.6,23.0,77,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",72,,"","",70,, 
44.5000000,-111.1333333,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",16.1,25.6,63,,16.3,26.5,62,,
44.4333333,-112.0000000,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",5.9,8.5,69,,10.2,11.1,92,,
44.1333333,-110.8333333,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",14.7,22.2,66,,17.1,25.6,67,,
44.4166667,-111.3833333,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",6.1,10.5,58,,8.8,13.2,67,,
44.2166667,-110.6666667,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",11.5,21.8,53,,13.2,24.8,53,,
44.5833333,-111.1166667,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",8.8,15.1,58,,10.6,18.4,58,,
43.5166667,-110.9166667,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",12.6,16.9,75,,13.0,19.5,67,,
43.5666667,-111.2166667,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",7.4,10.2,73,,10.6,15.3,69,,
42.5166667,-111.9500000,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",7.8,13.6,57,,10.3,14.5,71,,
43.2166667,-111.6833333,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",6.4,9.8,65,,9.2,11.6,79,,
42.5666667,-111.3000000,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",6.6,9.6,69,,11.1,14.4,77,,
42.9500000,-111.3666667,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",6.0,9.4,64,,9.9,11.8,84,,
44.6166667,-111.1500000,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",6.1,10.0,61,,8.7,14.1,62,,
44.5333333,-111.4166667,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",10.9,17.4,63,,13.2,20.3,65,,
42.7500000,-112.4833333,20010210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",8.2,9.8,84,,10.7,13.4,80,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",64,,"","",68,, 
43.2666667,-115.3500000,20010210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",6.8,9.7,70,,8.3,12.9,64,,
43.7666667,-114.4166667,20010210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",5.0,9.0,56,,8.5,11.7,73,,
43.6000000,-114.6666667,20010210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",10.7,-998,,-997,13.0,18.1,72,,
43.8833333,-114.6666667,20010210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",6.6,11.7,56,,8.3,13.3,62,,
43.8666667,-114.7166667,20010210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",9.3,12.6,74,,8.6,14.0,61,,
43.6166667,-113.9333333,20010210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",4.5,7.1,63,,7.3,9.0,81,,
43.7166667,-114.1666667,20010210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",5.7,8.3,69,,9.4,11.1,85,,
43.8166667,-114.2666667,20010210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",8.0,13.4,60,,10.0,14.7,68,,
