# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# S N O W  P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Monday: February 10 2003
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Thursday: February 11 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Snow and Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Wteq_amt                           current snow water equivalent (inches)
# 10 Wteq_med                           snow water equivalent Median (inches)
# 11 Wteq_amt_pct_med                   current snow water equivalent as percent of Median
# 12 Wteq_amt_pct_med_flag              snow water equivalent validity code
# 13 Prec_wytd_amt                      water year to date precipitation (inches)
# 14 Prec_wytd_avg                      water year to date precipitation Average (inches)
# 15 Prec_wytd_pctavg                   water year to date precipitation as percent of Average
# 16 Prec_wytd_pct_avg_flag             water year to date precipitation validty code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The SNOW WATER EQUIVALENT percent of Median represents the snow water
# equivalent found at selected SNOTEL sites in or near the basin compared
# to the Median value for those sites on this day.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
47.1833333,-114.3333333,20030210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",8.2,10.1,81,,11.6,14.7,79,,
48.9166667,-114.8666667,20030210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",20.4,23.2,88,,19.6,26.6,74,,
47.0000000,-113.9333333,20030210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",19.0,21.9,87,,18.2,22.8,80,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",83,,"","",75,, 
46.1000000,-113.1333333,20030210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",8.6,8.6,100,,8.6,10.5,82,,
45.8000000,-112.5166667,20030210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",5.0,4.8,104,,4.7,6.0,78,,
46.4166667,-113.4333333,20030210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",7.4,6.7,110,,7.9,9.1,87,,
46.4666667,-113.4000000,20030210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",4.3,3.4,126,,6.3,6.5,97,,
47.0500000,-112.6000000,20030210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",5.8,-998,,-997,9.4,11.7,80,,
47.0833333,-112.7333333,20030210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",17.5,-998,,-997,17.8,23.0,77,,
46.8833333,-113.3166667,20030210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",3.5,4.1,85,,6.3,7.4,85,,
46.8500000,-112.5000000,20030210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",9.7,9.4,103,,9.4,11.5,82,,
46.8666667,-113.2833333,20030210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",6.8,7.3,93,,7.2,9.6,75,,
47.2666667,-113.7500000,20030210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",24.2,28.8,84,,28.0,35.5,79,,
46.1333333,-113.3000000,20030210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",7.7,5.8,133,,8.3,7.5,111,,
46.3500000,-112.2666667,20030210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",8.8,8.7,101,,8.4,9.1,92,,
46.2500000,-113.7666667,20030210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",14.9,14.7,101,,13.9,15.8,88,,
47.0000000,-113.9333333,20030210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",19.0,21.9,87,,18.2,22.8,80,,
46.2666667,-113.1666667,20030210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",14.4,13.1,110,,12.9,15.2,85,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",98,,"","",83,, 
46.1833333,-113.8500000,20030210,"BITTERROOT",433,"13C39S","Daly Creek","5780",7.7,7.0,110,,9.0,9.7,93,,
46.6333333,-114.5833333,20030210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",18.4,19.3,95,,20.2,24.5,82,,
45.6666667,-113.9500000,20030210,"BITTERROOT",638,"13D16S","Moose Creek","6200",12.8,11.9,108,,13.4,14.5,92,,
45.7333333,-114.4833333,20030210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",7.5,9.2,82,,11.8,14.4,82,,
45.7000000,-113.9666667,20030210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",16.4,16.6,99,,14.1,16.3,87,,
46.2500000,-113.7666667,20030210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",14.9,14.7,101,,13.9,15.8,88,,
46.1500000,-114.4500000,20030210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",8.7,11.9,73,,19.5,22.9,85,,
46.1500000,-114.5000000,20030210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",23.7,26.0,91,,27.0,31.9,85,,
,,,,"BITTERROOT",,,Basin Index (%),"","",94,,"","",86,, 
46.9833333,-115.0333333,20030210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",21.1,27.3,77,,26.2,33.4,78,,
47.5333333,-115.7833333,20030210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",1.7,8.9,19,,20.5,26.6,77,,
46.6333333,-114.5833333,20030210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",18.4,19.3,95,,20.2,24.5,82,,
47.4500000,-115.7000000,20030210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",11.7,20.0,58,,19.6,28.9,68,,
48.1333333,-115.6166667,20030210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",18.3,23.7,77,,30.3,39.8,76,,
47.1833333,-114.3333333,20030210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",8.2,10.1,81,,11.6,14.7,79,,
47.0000000,-113.9333333,20030210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",19.0,21.9,87,,18.2,22.8,80,,
47.5500000,-115.8166667,20030210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",8.3,17.3,48,,18.1,26.3,69,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",72,,"","",76,, 
48.3000000,-116.0666667,20030210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",32.4,38.6,84,,36.7,49.5,74,,
48.6833333,-117.1833333,20030210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",20.6,19.0,108,,23.2,25.2,92,,
47.5333333,-115.7833333,20030210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",1.7,8.9,19,,20.5,26.6,77,,
47.4500000,-115.7000000,20030210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",11.7,20.0,58,,19.6,28.9,68,,
47.0833333,-115.9666667,20030210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",22.1,39.9,55,,31.7,41.9,76,,
47.1500000,-116.2666667,20030210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",10.1,17.6,57,,25.8,30.6,84,,
48.0500000,-116.2333333,20030210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",18.5,26.0,71,,25.4,32.3,79,,
47.8833333,-117.0833333,20030210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",11.2,15.6,72,,21.9,24.3,90,,
48.3666667,-116.6333333,20030210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",32.3,32.8,98,,27.1,29.3,92,,
46.9500000,-116.3333333,20030210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",2.2,8.3,27,,18.2,21.0,87,,
47.5500000,-115.8166667,20030210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",8.3,17.3,48,,18.1,26.3,69,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",70,,"","",80,, 
48.6833333,-117.1833333,20030210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",20.6,19.0,108,,23.2,25.2,92,,
48.7166667,-120.6666667,20030210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",23.4,29.6,79,,23.8,-998,,-997,
48.3666667,-119.0833333,20030210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",12.2,10.6,115,,14.6,13.1,111,,
48.6500000,-119.8333333,20030210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",9.3,6.9,135,,10.9,10.1,108,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",99,,"","",101,, 
47.3500000,-120.6833333,20030210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",9.5,12.9,74,,18.5,22.1,84,,
48.2000000,-120.9166667,20030210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",36.9,43.0,86,,38.6,46.7,83,,
42.0166667,-115.0000000,20030210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",6.0,9.9,61,,7.2,11.6,62,,
48.4500000,-120.9166667,20030210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",27.3,33.0,83,,33.3,43.4,77,,
47.9833333,-120.5666667,20030210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",14.3,14.5,99,,18.4,22.3,83,,
47.7500000,-121.1000000,20030210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",18.1,29.6,61,,37.2,55.1,68,,
47.2333333,-120.3000000,20030210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",11.7,8.1,144,,18.5,15.2,122,,
47.2833333,-120.3666667,20030210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",10.5,9.7,108,,18.0,15.2,118,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",84,,"","",82,, 
46.8166667,-121.3333333,20030210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",13.5,18.7,72,,33.7,37.6,90,,
47.5333333,-121.0833333,20030210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",15.0,23.3,64,,28.1,41.0,69,,
46.5500000,-121.1666667,20030210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",13.6,16.0,85,,16.4,21.5,76,,
47.2833333,-120.4833333,20030210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",14.7,-998,,-997,20.2,19.1,106,,
46.3500000,-121.0833333,20030210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",14.8,14.7,101,,20.1,20.6,98,,
46.9000000,-121.4833333,20030210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",33.3,38.5,86,,42.4,48.9,87,,
47.3833333,-121.0666667,20030210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",16.5,24.1,68,,27.0,37.4,72,,
46.6333333,-121.3833333,20030210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",11.5,16.9,68,,24.2,27.2,89,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",78,,"","",84,, 
43.9333333,-110.4500000,20030210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",13.2,11.5,115,,14.0,14.9,94,,
42.9666667,-110.6166667,20030210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",13.5,15.1,89,,10.9,13.7,80,,
42.6500000,-110.8166667,20030210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",14.4,13.8,104,,15.6,16.9,92,,
43.1333333,-110.2000000,20030210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",6.4,7.0,91,,6.8,8.2,83,,
43.3500000,-110.4333333,20030210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",9.7,11.6,84,,11.2,14.5,77,,
44.1333333,-110.8333333,20030210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",21.1,22.2,95,,22.3,25.6,87,,
43.3833333,-110.1333333,20030210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",7.4,8.7,85,,6.9,8.7,79,,
44.2166667,-110.6666667,20030210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",22.3,21.8,102,,20.9,24.8,84,,
43.1666667,-110.1333333,20030210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",10.6,10.2,104,,10.2,12.0,85,,
43.5166667,-110.9166667,20030210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",14.9,16.9,88,,15.8,19.5,81,,
42.5000000,-110.9166667,20030210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",7.3,8.5,86,,9.0,11.4,79,,
42.5333333,-110.6666667,20030210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",14.9,15.7,95,,14.3,16.5,87,,
43.7500000,-110.0500000,20030210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",14.2,15.7,90,,14.2,16.9,84,,
44.1500000,-110.2166667,20030210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",19.6,18.9,104,,15.8,18.5,85,,
42.8166667,-110.8333333,20030210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",18.4,18.2,101,,21.9,23.0,95,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",96,,"","",86,, 
44.5000000,-111.1333333,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",23.2,25.6,91,,21.7,26.5,82,,
44.4333333,-112.0000000,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",6.9,8.5,81,,6.0,11.1,54,,
44.1333333,-110.8333333,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",21.1,22.2,95,,22.3,25.6,87,,
44.4166667,-111.3833333,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",9.3,10.5,89,,10.2,13.2,77,,
44.2166667,-110.6666667,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",22.3,21.8,102,,20.9,24.8,84,,
44.5833333,-111.1166667,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",12.3,15.1,81,,12.9,18.4,70,,
43.5166667,-110.9166667,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",14.9,16.9,88,,15.8,19.5,81,,
43.5666667,-111.2166667,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",9.7,10.2,95,,13.7,15.3,90,,
42.5166667,-111.9500000,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",9.6,13.6,71,,10.9,14.5,75,,
43.2166667,-111.6833333,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",8.0,9.8,82,,9.0,11.6,78,,
42.5666667,-111.3000000,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",9.0,9.6,94,,12.4,14.4,86,,
42.9500000,-111.3666667,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",9.0,9.4,96,,10.1,11.8,86,,
44.6166667,-111.1500000,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",8.3,10.0,83,,10.0,14.1,71,,
44.5333333,-111.4166667,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",13.1,17.4,75,,13.8,20.3,68,,
42.7500000,-112.4833333,20030210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",8.7,9.8,89,,9.4,13.4,70,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",88,,"","",78,, 
43.2666667,-115.3500000,20030210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",7.1,9.7,73,,11.1,12.9,86,,
43.7666667,-114.4166667,20030210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",9.3,9.0,103,,10.9,11.7,93,,
43.6000000,-114.6666667,20030210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",14.4,-998,,-997,15.5,18.1,86,,
43.8833333,-114.6666667,20030210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",12.4,11.7,106,,11.9,13.3,89,,
43.8666667,-114.7166667,20030210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",13.8,12.6,110,,13.3,14.0,95,,
43.6166667,-113.9333333,20030210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",8.1,7.1,114,,8.5,9.0,94,,
43.7166667,-114.1666667,20030210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",9.2,8.3,111,,10.3,11.1,93,,
43.8166667,-114.2666667,20030210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",13.8,13.4,103,,13.4,14.7,91,,
