Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
46.2500000,-113.7666667,20090210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",14.9,14.7,101,,17.9,15.8,113,,
47.0000000,-113.9333333,20090210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",23.7,21.9,108,,24.3,22.8,107,,
46.2666667,-113.1666667,20090210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",18.1,13.1,138,,19.6,15.2,129,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",115,,"","",117,, 
46.1833333,-113.8500000,20090210,"BITTERROOT",433,"13C39S","Daly Creek","5780",7.4,7.0,106,,11.1,9.7,114,,
46.6333333,-114.5833333,20090210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",19.4,19.3,101,,22.7,24.5,93,,
45.6666667,-113.9500000,20090210,"BITTERROOT",638,"13D16S","Moose Creek","6200",12.9,11.9,108,,17.4,14.5,120,,
45.7333333,-114.4833333,20090210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",11.1,9.2,121,,18.8,14.4,131,,
45.7000000,-113.9666667,20090210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",17.5,16.6,105,,18.0,16.3,110,,
46.2500000,-113.7666667,20090210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",14.9,14.7,101,,17.9,15.8,113,,
46.1500000,-114.4500000,20090210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",14.3,11.9,120,,26.3,22.9,115,,
46.1500000,-114.5000000,20090210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",29.1,26.0,112,,35.7,31.9,112,,
,,,,"BITTERROOT",,,Basin Index (%),"","",109,,"","",112,, 
46.9833333,-115.0333333,20090210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",24.8,27.3,91,,31.7,33.4,95,,
47.5333333,-115.7833333,20090210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",9.4,8.9,106,,23.9,26.6,90,,
46.6333333,-114.5833333,20090210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",19.4,19.3,101,,22.7,24.5,93,,
47.4500000,-115.7000000,20090210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",16.7,20.0,84,,22.9,28.9,79,,
48.1333333,-115.6166667,20090210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",22.2,23.7,94,,32.3,39.8,81,,
47.1833333,-114.3333333,20090210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",12.0,10.1,119,,15.1,14.7,103,,
47.0000000,-113.9333333,20090210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",23.7,21.9,108,,24.3,22.8,107,,
47.5500000,-115.8166667,20090210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",13.9,17.3,80,,23.4,26.3,89,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",96,,"","",90,, 
48.3000000,-116.0666667,20090210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",27.6,38.6,72,,34.5,49.5,70,,
48.6833333,-117.1833333,20090210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",15.1,19.0,79,,19.2,25.2,76,,
47.5333333,-115.7833333,20090210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",9.4,8.9,106,,23.9,26.6,90,,
47.4500000,-115.7000000,20090210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",16.7,20.0,84,,22.9,28.9,79,,
47.0833333,-115.9666667,20090210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",34.6,39.9,87,,41.7,41.9,100,,
47.1500000,-116.2666667,20090210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",16.4,17.6,93,,31.6,30.6,103,,
48.0500000,-116.2333333,20090210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",18.8,26.0,72,,27.4,32.3,85,,
47.8833333,-117.0833333,20090210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",14.4,15.6,92,,20.6,24.3,85,,
48.3666667,-116.6333333,20090210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",25.6,32.8,78,,24.0,29.3,82,,
46.9500000,-116.3333333,20090210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",9.4,8.3,113,,21.9,21.0,104,,
47.5500000,-115.8166667,20090210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",13.9,17.3,80,,23.4,26.3,89,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",83,,"","",87,, 
48.6833333,-117.1833333,20090210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",15.1,19.0,79,,19.2,25.2,76,,
48.7166667,-120.6666667,20090210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",21.7,29.6,73,,24.8,-998,,-997,
48.3666667,-119.0833333,20090210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",4.9,10.6,46,,7.8,13.1,60,,
48.6500000,-119.8333333,20090210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",2.6,6.9,38,,7.5,10.1,74,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",67,,"","",71,, 
47.3500000,-120.6833333,20090210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",8.6,12.9,67,,24.9,22.1,113,,
48.2000000,-120.9166667,20090210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",30.5,43.0,71,,33.7,46.7,72,,
42.0166667,-115.0000000,20090210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",11.6,9.9,117,,14.8,11.6,128,,
48.4500000,-120.9166667,20090210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",20.1,33.0,61,,36.6,43.4,84,,
47.9833333,-120.5666667,20090210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",9.3,14.5,64,,20.9,22.3,94,,
47.7500000,-121.1000000,20090210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",21.7,29.6,73,,56.3,55.1,102,,
47.2333333,-120.3000000,20090210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",4.0,8.1,49,,11.9,15.2,78,,
47.2833333,-120.3666667,20090210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",6.3,9.7,65,,13.0,15.2,86,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",70,,"","",92,, 
46.8166667,-121.3333333,20090210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",19.1,18.7,102,,32.2,37.6,86,,
47.5333333,-121.0833333,20090210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",17.7,23.3,76,,40.5,41.0,99,,
46.5500000,-121.1666667,20090210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",16.0,16.0,100,,21.4,21.5,100,,
47.2833333,-120.4833333,20090210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",11.2,-998,,-997,20.5,19.1,107,,
46.3500000,-121.0833333,20090210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",8.9,14.7,61,,14.7,20.6,71,,
46.9000000,-121.4833333,20090210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",21.8,38.5,57,,38.6,48.9,79,,
47.3833333,-121.0666667,20090210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",13.6,24.1,56,,36.8,37.4,98,,
46.6333333,-121.3833333,20090210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",14.5,16.9,86,,28.3,27.2,104,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",73,,"","",92,, 
43.9333333,-110.4500000,20090210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",11.2,11.5,97,,14.0,14.9,94,,
42.9666667,-110.6166667,20090210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",17.5,15.1,116,,14.7,13.7,107,,
42.6500000,-110.8166667,20090210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",18.1,13.8,131,,21.6,16.9,128,,
43.1333333,-110.2000000,20090210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",6.8,7.0,97,,9.4,8.2,115,,
43.3500000,-110.4333333,20090210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",11.7,11.6,101,,16.2,14.5,112,,
44.1333333,-110.8333333,20090210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",21.8,22.2,98,,24.9,25.6,97,,
43.3833333,-110.1333333,20090210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",9.3,8.7,107,,10.3,8.7,118,,
44.2166667,-110.6666667,20090210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",18.1,21.8,83,,22.3,24.8,90,,
43.1666667,-110.1333333,20090210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",12.0,10.2,118,,14.4,12.0,120,,
43.5166667,-110.9166667,20090210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",18.1,16.9,107,,20.3,19.5,104,,
42.5000000,-110.9166667,20090210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",9.1,8.5,107,,10.6,11.4,93,,
42.5333333,-110.6666667,20090210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",18.1,15.7,115,,18.6,16.5,113,,
43.7500000,-110.0500000,20090210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",19.7,15.7,125,,21.7,16.9,128,,
44.1500000,-110.2166667,20090210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",24.8,18.9,131,,19.2,18.5,104,,
42.8166667,-110.8333333,20090210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",22.9,18.2,126,,27.4,23.0,119,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",111,,"","",108,, 
44.5000000,-111.1333333,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",22.3,25.6,87,,23.5,26.5,89,,
44.4333333,-112.0000000,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",8.0,8.5,94,,12.6,11.1,114,,
44.1333333,-110.8333333,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",21.8,22.2,98,,24.9,25.6,97,,
44.4166667,-111.3833333,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",10.7,10.5,102,,12.8,13.2,97,,
44.2166667,-110.6666667,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",18.1,21.8,83,,22.3,24.8,90,,
44.5833333,-111.1166667,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",12.8,15.1,85,,14.8,18.4,80,,
43.5166667,-110.9166667,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",18.1,16.9,107,,20.3,19.5,104,,
43.5666667,-111.2166667,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",9.3,10.2,91,,13.5,15.3,88,,
42.5166667,-111.9500000,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",12.8,13.6,94,,14.3,14.5,99,,
43.2166667,-111.6833333,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",8.3,9.8,85,,12.2,11.6,105,,
42.5666667,-111.3000000,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",10.1,9.6,105,,16.9,14.4,117,,
42.9500000,-111.3666667,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",9.5,9.4,101,,13.7,11.8,116,,
44.6166667,-111.1500000,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",9.3,10.0,93,,12.4,14.1,88,,
44.5333333,-111.4166667,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",14.7,17.4,84,,16.7,20.3,82,,
42.7500000,-112.4833333,20090210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",9.7,9.8,99,,15.1,13.4,113,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",93,,"","",97,, 
43.2666667,-115.3500000,20090210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",9.6,9.7,99,,12.6,12.9,98,,
43.7666667,-114.4166667,20090210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",6.4,9.0,71,,9.8,11.7,84,,
43.6000000,-114.6666667,20090210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",12.7,-998,,-997,17.0,18.1,94,,
43.8833333,-114.6666667,20090210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",9.0,11.7,77,,10.4,13.3,78,,
43.8666667,-114.7166667,20090210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",11.3,12.6,90,,12.4,14.0,89,,
43.6166667,-113.9333333,20090210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",6.6,7.1,93,,8.6,9.0,96,,
43.7166667,-114.1666667,20090210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",7.1,8.3,86,,11.1,11.1,100,,
43.8166667,-114.2666667,20090210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",10.3,13.4,77,,11.1,14.7,76,,
43.6333333,-113.9666667,20090210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",8.0,10.1,79,,11.3,11.7,97,,
43.8000000,-114.8500000,20090210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",17.9,20.7,86,,20.3,21.2,96,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",84,,"","",90,, 
43.7500000,-113.9333333,20090210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",8.8,9.2,96,,10.7,11.2,96,,
44.0166667,-113.4666667,20090210,"BIG AND LITTLE LOST BASINS",524,"13E27S","Hilts Creek","8000",7.6,8.4,90,,9.0,9.0,100,,
43.8166667,-114.2666667,20090210,"BIG AND LITTLE LOST BASINS",601,"14F03S","Lost-Wood Divide","7900",10.3,13.4,77,,11.1,14.7,76,,
44.4333333,-113.3166667,20090210,"BIG AND LITTLE LOST BASINS",620,"13E18S","Meadow Lake","9150",9.0,10.0,90,,10.3,11.6,89,,
44.4166667,-113.4000000,20090210,"BIG AND LITTLE LOST BASINS",636,"13E06S","Moonshine","7440",6.0,6.4,94,,7.9,8.8,90,,
43.8666667,-114.2166667,20090210,"BIG AND LITTLE LOST BASINS",792,"14F02S","Stickney Mill","7430",6.1,5.4,113,,7.9,7.2,110,,
,,,,"BIG AND LITTLE LOST BASINS",,,Basin Index (%),"","",91,,"","",91,, 
41.8333333,-115.4500000,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,"15H01S","Bear Creek","8040",15.0,13.1,115,,18.0,15.0,120,,
41.7666667,-115.7000000,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,"15H04S","Big Bend","6898",8.5,6.8,125,,10.2,7.6,134,,
42.1666667,-114.2000000,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,"14G01S","Bostetter R.S.","7500",10.3,10.8,95,,13.7,12.2,112,,
42.3166667,-113.6166667,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,"13G01S","Howell Canyon","7980",14.2,15.4,92,,19.6,18.5,106,,
42.1833333,-114.2833333,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",610,"14G02S","Magic Mountain","6880",13.5,13.5,100,,16.4,15.6,105,,
41.8666667,-115.2500000,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",698,"15H14S","Pole Creek R.S.","8360",14.4,13.2,109,,9.3,8.0,116,,
41.7333333,-115.4666667,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",746,"15H03S","Seventysix Creek","7350",6.8,8.0,85,,11.4,10.2,112,,
42.0166667,-115.0000000,20090210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",871,"15G02S","Wilson Creek","7120",11.6,9.9,117,,14.8,11.6,128,,
,,,,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",,,Basin Index (%),"","",104,,"","",115,, 
43.7500000,-115.2333333,20090210,"WEISER, PAYETTE, BOISE",306,"15F04S","Atlanta Summit","7580",16.4,20.0,82,,20.0,22.8,88,,
44.3000000,-115.2333333,20090210,"WEISER, PAYETTE, BOISE",312,"15E11S","Banner Summit","7040",15.7,16.8,93,,18.4,21.0,88,,
44.9500000,-116.1500000,20090210,"WEISER, PAYETTE, BOISE",319,"16E11S","Bear Basin","5350",10.3,11.5,90,,14.9,17.2,87,,
44.6000000,-116.9833333,20090210,"WEISER, PAYETTE, BOISE",324,"16E10S","Bear Saddle","6180",11.2,17.3,65,,15.1,17.8,85,,
44.6333333,-115.8000000,20090210,"WEISER, PAYETTE, BOISE",338,"15E02S","Big Creek Summit","6560",17.6,22.5,78,,21.4,24.9,86,,
45.0500000,-116.1333333,20090210,"WEISER, PAYETTE, BOISE",370,"16D09S","Brundage Reservoir","6250",16.1,18.8,86,,22.9,25.8,89,,
44.2833333,-115.6500000,20090210,"WEISER, PAYETTE, BOISE",423,"15E08S","Cozy Cove","5400",8.7,10.5,83,,13.4,17.6,76,,
44.5500000,-115.5666667,20090210,"WEISER, PAYETTE, BOISE",439,"15E04S","Deadwood Summit","6860",22.2,26.2,85,,24.1,31.0,78,,
43.6000000,-114.6666667,20090210,"WEISER, PAYETTE, BOISE",450,"14F08S","Dollarhide Summit","8420",12.7,-998,,-997,17.0,18.1,94,,
43.9500000,-115.2666667,20090210,"WEISER, PAYETTE, BOISE",496,"15F14S","Graham Guard Sta.","5690",9.3,10.1,92,,14.6,16.1,91,,
44.0500000,-115.4500000,20090210,"WEISER, PAYETTE, BOISE",550,"15E09S","Jackson Peak","7070",15.7,18.9,83,,20.7,23.0,90,,
43.9333333,-115.6666667,20090210,"WEISER, PAYETTE, BOISE",637,"15F01S","Mores Creek Summit","6100",17.5,21.1,83,,21.2,25.3,84,,
43.5000000,-115.5666667,20090210,"WEISER, PAYETTE, BOISE",704,"15F06S","Prairie","4800",5.9,4.5,131,,9.4,10.7,88,,
45.1833333,-115.9666667,20090210,"WEISER, PAYETTE, BOISE",740,"15D01S","Secesh Summit","6540",16.9,20.7,82,,16.9,23.0,73,,
44.7666667,-116.2500000,20090210,"WEISER, PAYETTE, BOISE",782,"16E05S","Squaw Flat","6240",12.7,14.0,91,,17.5,21.2,83,,
43.6333333,-115.4333333,20090210,"WEISER, PAYETTE, BOISE",830,"15F05S","Trinity Mtn.","7770",21.5,25.7,84,,24.6,27.7,89,,
43.8000000,-114.8500000,20090210,"WEISER, PAYETTE, BOISE",845,"14F04S","Vienna Mine","8960",17.9,20.7,86,,20.3,21.2,96,,
45.0666667,-116.4500000,20090210,"WEISER, PAYETTE, BOISE",855,"16D08S","West Branch","5560",13.1,15.2,86,,19.8,21.6,92,,
,,,,"WEISER, PAYETTE, BOISE",,,Basin Index (%),"","",84,,"","",86,, 
41.7666667,-115.7000000,20090210,"OWYHEE MALHEUR",336,"15H04S","Big Bend","6898",8.5,6.8,125,,10.2,7.6,134,,
44.2500000,-118.5166667,20090210,"OWYHEE MALHEUR",357,"18E16S","Blue Mountain Spring","5870",9.5,11.9,80,,14.0,17.9,78,,
41.8166667,-116.1000000,20090210,"OWYHEE MALHEUR",476,"16H08S","Fawn Creek","7031",10.8,10.9,99,,17.2,15.0,115,,
41.5500000,-116.0000000,20090210,"OWYHEE MALHEUR",548,"16H02S","Jack Creek Upper","7377",10.4,10.7,97,,16.2,13.5,120,,
