Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
47.4333333,-113.7833333,20100210,"FLATHEAD RIVER BASIN",562,"13B22S","Kraft Creek","4750",6.9,-998,,-997,15.7,18.7,84,,
48.8000000,-113.6666667,20100210,"FLATHEAD RIVER BASIN",613,"13A27S","Many Glacier","4900",7.5,10.1,74,,17.5,22.3,78,,
47.6833333,-113.9666667,20100210,"FLATHEAD RIVER BASIN",646,"13B24S","Moss Peak","6780",26.3,23.6,111,,27.1,25.4,107,,
48.1500000,-113.9500000,20100210,"FLATHEAD RIVER BASIN",664,"13A25S","Noisy Basin","6040",25.7,26.8,96,,29.8,30.3,98,,
47.2666667,-113.7500000,20100210,"FLATHEAD RIVER BASIN",667,"13B07S","North Fork Jocko","6330",23.4,28.8,81,,30.1,35.5,85,,
48.3000000,-113.3333333,20100210,"FLATHEAD RIVER BASIN",693,"13A26S","Pike Creek","5930",8.0,-998,,-997,18.9,21.2,89,,
47.1833333,-114.3333333,20100210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",6.6,10.1,65,,9.9,14.7,67,,
48.9166667,-114.8666667,20100210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",21.8,23.2,94,,25.6,26.6,96,,
47.0000000,-113.9333333,20100210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",15.8,21.9,72,,17.2,22.8,75,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",88,,"","",88,, 
46.1000000,-113.1333333,20100210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",11.6,8.6,135,,12.5,10.5,119,,
45.8000000,-112.5166667,20100210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",4.6,4.8,96,,5.0,6.0,83,,
46.4166667,-113.4333333,20100210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",5.6,6.7,84,,7.7,9.1,85,,
46.4666667,-113.4000000,20100210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",3.2,3.4,94,,5.5,6.5,85,,
47.0500000,-112.6000000,20100210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",4.3,-998,,-997,7.1,11.7,61,,
47.0833333,-112.7333333,20100210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",21.8,-998,,-997,13.3,23.0,58,,
46.8833333,-113.3166667,20100210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",3.2,4.1,78,,4.9,7.4,66,,
46.8500000,-112.5000000,20100210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",8.0,9.4,85,,9.7,11.5,84,,
46.8666667,-113.2833333,20100210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",5.3,7.3,73,,7.0,9.6,73,,
47.2666667,-113.7500000,20100210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",23.4,28.8,81,,30.1,35.5,85,,
46.1333333,-113.3000000,20100210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",5.8,5.8,100,,4.3,7.5,57,,
46.3500000,-112.2666667,20100210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",8.5,8.7,98,,8.7,9.1,96,,
46.2500000,-113.7666667,20100210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",8.8,14.7,60,,10.5,15.8,66,,
47.0000000,-113.9333333,20100210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",15.8,21.9,72,,17.2,22.8,75,,
46.2666667,-113.1666667,20100210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",12.3,13.1,94,,11.6,15.2,76,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",85,,"","",77,, 
46.1833333,-113.8500000,20100210,"BITTERROOT",433,"13C39S","Daly Creek","5780",5.3,7.0,76,,6.0,9.7,62,,
46.6333333,-114.5833333,20100210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",11.9,19.3,62,,15.3,24.5,62,,
45.6666667,-113.9500000,20100210,"BITTERROOT",638,"13D16S","Moose Creek","6200",7.5,11.9,63,,9.3,14.5,64,,
45.7333333,-114.4833333,20100210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",6.2,9.2,67,,9.6,14.4,67,,
45.7000000,-113.9666667,20100210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",10.0,16.6,60,,9.6,16.3,59,,
46.2500000,-113.7666667,20100210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",8.8,14.7,60,,10.5,15.8,66,,
46.1500000,-114.4500000,20100210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",7.4,11.9,62,,14.5,22.9,63,,
46.1500000,-114.5000000,20100210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",15.6,26.0,60,,21.8,31.9,68,,
,,,,"BITTERROOT",,,Basin Index (%),"","",62,,"","",64,, 
46.9833333,-115.0333333,20100210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",15.8,27.3,58,,21.4,33.4,64,,
47.5333333,-115.7833333,20100210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",5.0,8.9,56,,16.7,26.6,63,,
46.6333333,-114.5833333,20100210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",11.9,19.3,62,,15.3,24.5,62,,
47.4500000,-115.7000000,20100210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",11.8,20.0,59,,18.2,28.9,63,,
48.1333333,-115.6166667,20100210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",16.4,23.7,69,,30.0,39.8,75,,
47.1833333,-114.3333333,20100210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",6.6,10.1,65,,9.9,14.7,67,,
47.0000000,-113.9333333,20100210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",15.8,21.9,72,,17.2,22.8,75,,
47.5500000,-115.8166667,20100210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",8.2,17.3,47,,16.4,26.3,62,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",62,,"","",67,, 
48.3000000,-116.0666667,20100210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",28.1,38.6,73,,37.4,49.5,76,,
48.6833333,-117.1833333,20100210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",17.4,19.0,92,,23.4,25.2,93,,
47.5333333,-115.7833333,20100210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",5.0,8.9,56,,16.7,26.6,63,,
47.4500000,-115.7000000,20100210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",11.8,20.0,59,,18.2,28.9,63,,
47.0833333,-115.9666667,20100210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",22.2,39.9,56,,26.8,41.9,64,,
47.1500000,-116.2666667,20100210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",11.8,17.6,67,,21.1,30.6,69,,
48.0500000,-116.2333333,20100210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",18.6,26.0,72,,24.5,32.3,76,,
47.8833333,-117.0833333,20100210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",12.0,15.6,77,,21.2,24.3,87,,
48.3666667,-116.6333333,20100210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",23.8,32.8,73,,24.5,29.3,84,,
46.9500000,-116.3333333,20100210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",4.0,8.3,48,,13.4,21.0,64,,
47.5500000,-115.8166667,20100210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",8.2,17.3,47,,16.4,26.3,62,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",67,,"","",73,, 
48.6833333,-117.1833333,20100210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",17.4,19.0,92,,23.4,25.2,93,,
48.7166667,-120.6666667,20100210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",24.2,29.6,82,,26.3,-998,,-997,
48.3666667,-119.0833333,20100210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",8.8,10.6,83,,9.8,13.1,75,,
48.6500000,-119.8333333,20100210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",8.7,6.9,126,,9.9,10.1,98,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",89,,"","",89,, 
47.3500000,-120.6833333,20100210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",11.1,12.9,86,,16.2,22.1,73,,
48.2000000,-120.9166667,20100210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",35.8,43.0,83,,43.2,46.7,93,,
42.0166667,-115.0000000,20100210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",9.9,9.9,100,,11.2,11.6,97,,
48.4500000,-120.9166667,20100210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",32.1,33.0,97,,40.4,43.4,93,,
47.9833333,-120.5666667,20100210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",12.9,14.5,89,,19.8,22.3,89,,
47.7500000,-121.1000000,20100210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",21.5,29.6,73,,42.9,55.1,78,,
47.2333333,-120.3000000,20100210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",10.7,8.1,132,,13.8,15.2,91,,
47.2833333,-120.3666667,20100210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",8.4,9.7,87,,12.4,15.2,82,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",89,,"","",86,, 
46.8166667,-121.3333333,20100210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",16.6,18.7,89,,31.9,37.6,85,,
47.5333333,-121.0833333,20100210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",17.2,23.3,74,,30.8,41.0,75,,
46.5500000,-121.1666667,20100210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",15.6,16.0,98,,19.5,21.5,91,,
47.2833333,-120.4833333,20100210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",12.7,-998,,-997,17.4,19.1,91,,
46.3500000,-121.0833333,20100210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",14.1,14.7,96,,17.5,20.6,85,,
46.9000000,-121.4833333,20100210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",36.5,38.5,95,,47.0,48.9,96,,
47.3833333,-121.0666667,20100210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",18.3,24.1,76,,30.0,37.4,80,,
46.6333333,-121.3833333,20100210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",11.9,16.9,70,,22.2,27.2,82,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",86,,"","",85,, 
43.9333333,-110.4500000,20100210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",6.7,11.5,58,,9.0,14.9,60,,
42.9666667,-110.6166667,20100210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",10.6,15.1,70,,8.4,13.7,61,,
42.6500000,-110.8166667,20100210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",10.9,13.8,79,,14.3,16.9,85,,
43.1333333,-110.2000000,20100210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",3.6,7.0,51,,5.1,8.2,62,,
43.3500000,-110.4333333,20100210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",6.7,11.6,58,,9.1,14.5,63,,
44.1333333,-110.8333333,20100210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",15.8,22.2,71,,18.0,25.6,70,,
43.3833333,-110.1333333,20100210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",5.2,8.7,60,,5.2,8.7,60,,
44.2166667,-110.6666667,20100210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",12.7,21.8,58,,15.1,24.8,61,,
43.1666667,-110.1333333,20100210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",5.5,10.2,54,,7.3,12.0,61,,
43.5166667,-110.9166667,20100210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",12.2,16.9,72,,14.0,19.5,72,,
42.5000000,-110.9166667,20100210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",6.1,8.5,72,,8.1,11.4,71,,
42.5333333,-110.6666667,20100210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",11.6,15.7,74,,11.9,16.5,72,,
43.7500000,-110.0500000,20100210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",11.9,15.7,76,,12.0,16.9,71,,
44.1500000,-110.2166667,20100210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",14.9,18.9,79,,12.1,18.5,65,,
42.8166667,-110.8333333,20100210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",15.1,18.2,83,,18.7,23.0,81,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",69,,"","",69,, 
44.5000000,-111.1333333,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",19.1,25.6,75,,19.3,26.5,73,,
44.4333333,-112.0000000,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",7.1,8.5,84,,10.5,11.1,95,,
44.1333333,-110.8333333,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",15.8,22.2,71,,18.0,25.6,70,,
44.4166667,-111.3833333,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",8.6,10.5,82,,10.1,13.2,77,,
44.2166667,-110.6666667,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",12.7,21.8,58,,15.1,24.8,61,,
44.5833333,-111.1166667,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",11.7,15.1,77,,14.8,18.4,80,,
43.5166667,-110.9166667,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",12.2,16.9,72,,14.0,19.5,72,,
43.5666667,-111.2166667,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",8.5,10.2,83,,10.7,15.3,70,,
42.5166667,-111.9500000,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",9.3,13.6,68,,11.6,14.5,80,,
43.2166667,-111.6833333,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",5.9,9.8,60,,7.8,11.6,67,,
42.5666667,-111.3000000,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",8.0,9.6,83,,10.8,14.4,75,,
42.9500000,-111.3666667,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",5.9,9.4,63,,8.5,11.8,72,,
44.6166667,-111.1500000,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",7.2,10.0,72,,9.8,14.1,70,,
44.5333333,-111.4166667,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",10.2,17.4,59,,11.6,20.3,57,,
42.7500000,-112.4833333,20100210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",7.7,9.8,79,,10.0,13.4,75,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",71,,"","",72,, 
43.2666667,-115.3500000,20100210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",10.8,9.7,111,,13.4,12.9,104,,
43.7666667,-114.4166667,20100210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",5.7,9.0,63,,8.7,11.7,74,,
43.6000000,-114.6666667,20100210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",12.6,-998,,-997,14.3,18.1,79,,
43.8833333,-114.6666667,20100210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",7.1,11.7,61,,9.1,13.3,68,,
43.8666667,-114.7166667,20100210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",11.5,12.6,91,,10.6,14.0,76,,
43.6166667,-113.9333333,20100210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",4.7,7.1,66,,6.9,9.0,77,,
43.7166667,-114.1666667,20100210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",5.4,8.3,65,,9.1,11.1,82,,
43.8166667,-114.2666667,20100210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",7.9,13.4,59,,8.9,14.7,61,,
43.6333333,-113.9666667,20100210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",6.8,10.1,67,,9.5,11.7,81,,
43.8000000,-114.8500000,20100210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",15.4,20.7,74,,17.5,21.2,83,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",73,,"","",78,, 
43.7500000,-113.9333333,20100210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",6.8,9.2,74,,9.3,11.2,83,,
44.0166667,-113.4666667,20100210,"BIG AND LITTLE LOST BASINS",524,"13E27S","Hilts Creek","8000",6.9,8.4,82,,8.1,9.0,90,,
43.8166667,-114.2666667,20100210,"BIG AND LITTLE LOST BASINS",601,"14F03S","Lost-Wood Divide","7900",7.9,13.4,59,,8.9,14.7,61,,
44.4333333,-113.3166667,20100210,"BIG AND LITTLE LOST BASINS",620,"13E18S","Meadow Lake","9150",6.7,10.0,67,,8.7,11.6,75,,
44.4166667,-113.4000000,20100210,"BIG AND LITTLE LOST BASINS",636,"13E06S","Moonshine","7440",4.6,6.4,72,,6.4,8.8,73,,
43.8666667,-114.2166667,20100210,"BIG AND LITTLE LOST BASINS",792,"14F02S","Stickney Mill","7430",3.2,5.4,59,,6.4,7.2,89,,
,,,,"BIG AND LITTLE LOST BASINS",,,Basin Index (%),"","",68,,"","",76,, 
41.8333333,-115.4500000,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,"15H01S","Bear Creek","8040",6.8,13.1,52,,10.4,15.0,69,,
41.7666667,-115.7000000,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,"15H04S","Big Bend","6898",5.9,6.8,87,,7.2,7.6,95,,
42.1666667,-114.2000000,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,"14G01S","Bostetter R.S.","7500",9.7,10.8,90,,10.4,12.2,85,,
42.3166667,-113.6166667,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,"13G01S","Howell Canyon","7980",14.9,15.4,97,,15.8,18.5,85,,
42.1833333,-114.2833333,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",610,"14G02S","Magic Mountain","6880",11.6,13.5,86,,12.5,15.6,80,,
41.8666667,-115.2500000,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",698,"15H14S","Pole Creek R.S.","8360",8.8,13.2,67,,6.9,8.0,86,,
41.7333333,-115.4666667,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",746,"15H03S","Seventysix Creek","7350",5.7,8.0,71,,7.7,10.2,75,,
42.0166667,-115.0000000,20100210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",871,"15G02S","Wilson Creek","7120",9.9,9.9,100,,11.2,11.6,97,,
,,,,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",,,Basin Index (%),"","",81,,"","",83,, 
43.7500000,-115.2333333,20100210,"WEISER, PAYETTE, BOISE",306,"15F04S","Atlanta Summit","7580",15.4,20.0,77,,21.1,22.8,93,,
44.3000000,-115.2333333,20100210,"WEISER, PAYETTE, BOISE",312,"15E11S","Banner Summit","7040",12.2,16.8,73,,16.8,21.0,80,,
44.9500000,-116.1500000,20100210,"WEISER, PAYETTE, BOISE",319,"16E11S","Bear Basin","5350",9.9,11.5,86,,15.0,17.2,87,,
44.6000000,-116.9833333,20100210,"WEISER, PAYETTE, BOISE",324,"16E10S","Bear Saddle","6180",18.5,17.3,107,,20.8,17.8,117,,
44.6333333,-115.8000000,20100210,"WEISER, PAYETTE, BOISE",338,"15E02S","Big Creek Summit","6560",16.6,22.5,74,,20.2,24.9,81,,
45.0500000,-116.1333333,20100210,"WEISER, PAYETTE, BOISE",370,"16D09S","Brundage Reservoir","6250",15.0,18.8,80,,20.7,25.8,80,,
44.2833333,-115.6500000,20100210,"WEISER, PAYETTE, BOISE",423,"15E08S","Cozy Cove","5400",8.4,10.5,80,,14.7,17.6,84,,
44.5500000,-115.5666667,20100210,"WEISER, PAYETTE, BOISE",439,"15E04S","Deadwood Summit","6860",17.6,26.2,67,,21.6,31.0,70,,
43.6000000,-114.6666667,20100210,"WEISER, PAYETTE, BOISE",450,"14F08S","Dollarhide Summit","8420",12.6,-998,,-997,14.3,18.1,79,,
43.9500000,-115.2666667,20100210,"WEISER, PAYETTE, BOISE",496,"15F14S","Graham Guard Sta.","5690",8.9,10.1,88,,13.5,16.1,84,,
44.0500000,-115.4500000,20100210,"WEISER, PAYETTE, BOISE",550,"15E09S","Jackson Peak","7070",14.1,18.9,75,,19.6,23.0,85,,
43.9333333,-115.6666667,20100210,"WEISER, PAYETTE, BOISE",637,"15F01S","Mores Creek Summit","6100",17.3,21.1,82,,21.9,25.3,87,,
43.5000000,-115.5666667,20100210,"WEISER, PAYETTE, BOISE",704,"15F06S","Prairie","4800",6.2,4.5,138,,10.9,10.7,102,,
45.1833333,-115.9666667,20100210,"WEISER, PAYETTE, BOISE",740,"15D01S","Secesh Summit","6540",13.8,20.7,67,,14.2,23.0,62,,
44.7666667,-116.2500000,20100210,"WEISER, PAYETTE, BOISE",782,"16E05S","Squaw Flat","6240",10.6,14.0,76,,17.8,21.2,84,,
43.6333333,-115.4333333,20100210,"WEISER, PAYETTE, BOISE",830,"15F05S","Trinity Mtn.","7770",19.4,25.7,75,,21.5,27.7,78,,
43.8000000,-114.8500000,20100210,"WEISER, PAYETTE, BOISE",845,"14F04S","Vienna Mine","8960",15.4,20.7,74,,17.5,21.2,83,,
45.0666667,-116.4500000,20100210,"WEISER, PAYETTE, BOISE",855,"16D08S","West Branch","5560",11.6,15.2,76,,18.0,21.6,83,,
,,,,"WEISER, PAYETTE, BOISE",,,Basin Index (%),"","",78,,"","",83,, 
41.7666667,-115.7000000,20100210,"OWYHEE MALHEUR",336,"15H04S","Big Bend","6898",5.9,6.8,87,,7.2,7.6,95,,
44.2500000,-118.5166667,20100210,"OWYHEE MALHEUR",357,"18E16S","Blue Mountain Spring","5870",10.9,11.9,92,,13.7,17.9,77,,
41.8166667,-116.1000000,20100210,"OWYHEE MALHEUR",476,"16H08S","Fawn Creek","7031",10.5,10.9,96,,13.1,15.0,87,,
41.5500000,-116.0000000,20100210,"OWYHEE MALHEUR",548,"16H02S","Jack Creek Upper","7377",9.7,10.7,91,,11.2,13.5,83,,
